author-name,work-title,earliest-publication-date,country,source,bibacme-work-id,cligs-idno,fictionality,narrativity,prose,>=84p,">=16,000w",own-structure,readership,realistic,note
"Rojo García, Emilio",Jovita,1907,México,Torres-Rioseco,W300,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Zayas Enríquez, Rafael de",Remordimiento,1881,México,Torres-Rioseco,W30,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Aguilar, Ventura",Otilia,1887,Argentina,Lichtblau,W3,nh0130,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Rojo, José R.",Los vencidos. Miseria,1904,México,Torres-Rioseco,W299,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rojo, José R.",Los vencidos. Infamia,1904,México,Torres-Rioseco,W298,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rojas, Francisco M.",Fray Sotana,1892,México,Torres-Rioseco,W297,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rodríguez Iglesia, Emilio",El crimen de los Tepames,1909,México,Torres-Rioseco,W296,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rodríguez Correa, Ramón",Rosas y perros,1883,México,Torres-Rioseco,W289,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rodríguez Beltrán, Cayetano",Pajarito,1908,México,Torres-Rioseco,W288,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rodríguez, Manuel Filomeno",Los asesinos del Dongo,1876,México,Torres-Rioseco,W287,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Robles, Pedro",Los plateados de Tierra Caliente,1891,México,Torres-Rioseco,W286,nh0139,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Roa Bárcena, José María",La quinta modelo,1857,México,Torres-Rioseco,W284,nh0244,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Roa Bárcena, José María",Una flor en su sepulcro,1870,México,Torres-Rioseco,W281,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Roa Bárcena, José María",Noche al raso,1870,México,Torres-Rioseco,W280,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Zárate, Eduardo E.",Jalapa,1894,México,Torres-Rioseco,W28,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rivera y Río, José",Pobres y Ricos de México,1884,México,Torres-Rioseco,W278,nh0234,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Rivera y Río, José",Memorias de Unos Náufragos,1872,México,Torres-Rioseco,W277,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rivera y Río, José",La Virgen del Niágara,1871,México,Torres-Rioseco,W276,nh0092,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Rivera y Río, José",Esqueletos Sociales,1870,México,Torres-Rioseco,W275,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rivera y Río, José",El Hambre y el Oro,1869,México,Torres-Rioseco,W274,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rivera y Río, José",Los Dramas de Nueva York,1869,México,Torres-Rioseco,W273,nh0183,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Rivera y Río, José",Las Tres Aventureras,1869,México,Torres-Rioseco,W272,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rivera y Río, José",Mártires y Verdugos,1861,México,Torres-Rioseco,W271,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rivera y Río, José",Fatalidad y Providencia,1861,México,Torres-Rioseco,W270,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rivera y Río, José",Los Misterios de San Cosme,1851,México,Torres-Rioseco,W269,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Riva Palacio, Vicente","Monja y Casada, Virgen y Mártir",1868,México,Torres-Rioseco,W268,nh0203,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Riva Palacio, Vicente",La Vuelta de los Muertos,1870,México,Torres-Rioseco,W267,nh0122,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Riva Palacio, Vicente",Memorias de un Impostor,1872,México,Torres-Rioseco,W266,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Riva Palacio, Vicente",Las dos Emparedadas,1869,México,Torres-Rioseco,W265,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Riva Palacio, Vicente",Los Piratas del Golfo,1869,México,Torres-Rioseco,W264,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Riva Palacio, Vicente",Martín Garatuza,1868,México,Torres-Rioseco,W263,nh0049,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Riva Palacio, Vicente",Calvario y Tabor,1868,México,Torres-Rioseco,W262,nh0125,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Ríos, Juan Pablo de los",El oficial mayor,1864,México,Torres-Rioseco,W261,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",Las Tres Garantías,1886,México,elem.mx,W256,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",El cadalso de Padilla,1883,México,elem.mx,W255,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",La Independencia,1883,México,elem.mx,W254,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",El castillo de Acapulco,1882,México,elem.mx,W253,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",El 22 de diciembre de 1815,1881,México,elem.mx,W252,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",El conde del Venadito,1881,México,elem.mx,W251,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",El cura de Nucupétaro,1881,México,elem.mx,W250,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Zamacois, Niceto de",La destrucción de Pompeya,1871,México,Torres-Rioseco,W25,nh0107,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",La Constitución del Año Doce,1881,México,elem.mx,W249,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",Una venganza insurgente,1881,México,elem.mx,W248,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",El sitio de Cuautla,1881,México,elem.mx,W247,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",El treinta de julio,1881,México,elem.mx,W246,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",La junta de Zitácuaro,1881,México,elem.mx,W245,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",La Virgen de Guadalupe,1880,México,elem.mx,W244,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",Las norias de Baján,1880,México,elem.mx,W243,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",Lágrimas y sonrisas,1870,México,elem.mx,W242,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",Lo de 'El Domingo',1869,México,elem.mx,W241,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",Venganza y remordimiento,1869,México,elem.mx,W240,nh0143,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Zamacois, Niceto de",El mendigo de San Ángel,1865,México,Torres-Rioseco,W24,nh0103,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",El tálamo y la horca,1868,México,elem.mx,W239,nh0142,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",El puente de Calderón,1880,México,Torres-Rioseco,W238,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",Las perlas de la reina Luisa,1880,México,Torres-Rioseco,W237,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",La Virgen de los Remedios,1880,México,Torres-Rioseco,W236,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Olavarría y Ferrari, Enrique",La derrota de las Cruces,1880,México,Torres-Rioseco,W235,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ramírez Aparicio, Manuel",Agustín o la cura de almas,1855,México,Torres-Rioseco,W234,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ramírez, José María",Una rosa y un harapo,1868,México,Torres-Rioseco,W233,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ramírez, José María",Avelina,1864,México,Torres-Rioseco,W231,nh0251,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Ramírez, José María",Gabriela,1862,México,Torres-Rioseco,W230,nh0252,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Zamacois, Niceto de",El Capitán Rossi,1864,México,Torres-Rioseco,W23,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ramírez, José María",Ellas y nosotros,1862,México,Torres-Rioseco,W229,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ramírez, José María",Celeste,1861,México,Torres-Rioseco,W228,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Rabasa, Emilio",Moneda Falsa,1888,México,Torres-Rioseco,W226,nh0175,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Rabasa, Emilio",El Cuarto Poder,1888,México,Torres-Rioseco,W225,nh0174,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Rabasa, Emilio",La Gran Ciencia,1887,México,Torres-Rioseco,W224,nh0198,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Rabasa, Emilio",La Bola,1887,México,Torres-Rioseco,W223,nh0023,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Domínguez, Silverio",Perfiles y medallones,1886,Argentina,Lichtblau,W222,nh0179,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Domínguez, Silverio",Perfiles de una llaga social,1881,Argentina,Lichtblau,W221,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Domínguez, Silverio",Palomas y Gavilanes,1886,Argentina,Lichtblau,W220,nh0058,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Barreda, Rafael",Misterios del corazón,1875,Argentina,Lichtblau,W22,nh0072,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Domínguez, Silverio",Las confesiones de un médico,1882,Argentina,Lichtblau,W219,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Díaz Olazábal, Rodolfo",El cadete del año 13,1903,Argentina,Lichtblau,W218,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Díaz Olazábal, Rodolfo",Buenos Aires cosmopolita,1900,Argentina,Lichtblau,W217,nh0177,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Díaz, Carlos",Emelina,1898,Argentina,Lichtblau,W216,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Demaría, Bernabé",Revelaciones de un manuscrito,1869,Argentina,Lichtblau,W215,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Daireaux, Godofredo",Las dos patrias,1908,Argentina,Lichtblau,W212,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Bunge, Carlos Octavio",Viaje a través de la estirpe,1908,Argentina,BDH,W209,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Zarzamendi, M. M.",El secreto bien guardado,1883,México,Torres-Rioseco,W206,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sustaita, Alberto",Mutilado,1909,México,Torres-Rioseco,W205,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sustaita, Alberto",Mortales y veniales,1907,México,Torres-Rioseco,W204,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sustaita, Alberto",El crimen del Pullman,1907,México,Torres-Rioseco,W203,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sustaita, Alberto",Las Bolado,1907,México,Torres-Rioseco,W202,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sotomayor, José Francisco",Un santuario en el desierto,1877,México,Torres-Rioseco,W201,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Auzon, Maximiliano Eugenio",Severina,1887,Argentina,Lichtblau,W20,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sotomayor, José Francisco",Las ruinas del monasterio,1874,México,Torres-Rioseco,W199,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sotomayor, José Francisco",El solitario del Teira,1873,México,Torres-Rioseco,W198,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sota, José Severino de la",El Grito de Dolores,1887,México,Torres-Rioseco,W197,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sosa, Francisco",Rosalinda,1877,México,Torres-Rioseco,W196,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sosa, Francisco",Luisa,1877,México,Torres-Rioseco,W194,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Auzon, Maximiliano Eugenio",Conflicto entre dos amores,1890,Argentina,Lichtblau,W19,-,fictional,narrative,prose,unknown,n.a.,own structure,adult,realistic,
"Sosa, Francisco",Magdalena,1871,México,Torres-Rioseco,W188,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Silva, Agapito",Clemencia,1891,México,Torres-Rioseco,W187,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Silva, Agapito",Ernestina,1882,México,Torres-Rioseco,W186,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Pedroso de Arriaza, A.",Los Misterios de la Habana,1879,Cuba,DLC,W185,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sierra, Luis G. de la",Carmen en amparo de la obrera,1894,México,Torres-Rioseco,W184,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sierra Méndez, Justo",Confesiones de un Pianista,1882,México,Torres-Rioseco,W183,nh0157,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Astort, Antonio",El despotismo del oro,1910,Argentina,Lichtblau,W18,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sierra O'Reilly, Justo",La Hija del Judío,1848,México,Torres-Rioseco,W174,nh0106,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Sierra O'Reilly, Justo",Un Año en el Hospital de San Lázaro,1841,México,Torres-Rioseco,W173,nh0085,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Segale, Atenógenes",Auras de abril,1897,México,Torres-Rioseco,W168,nh0233,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Sánchez Mármol, Manuel",Juanita Sousa,1890,México,SanchezMarmolI,W166,nh0212,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Sánchez Mármol, Manuel",Pocahontas,1882,México,SanchezMarmolI,W165,nh0211,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Sánchez Mármol, Manuel",Previvida,1906,México,Torres-Rioseco,W163,nh0209,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Sánchez Mármol, Manuel",Antón Pérez,1903,México,Torres-Rioseco,W162,nh0208,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Sánchez Arce, Abraham",Peregrinación de Juárez,1904,México,Torres-Rioseco,W161,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sánchez Arce, Abraham",Pasión de tiple,1904,México,Torres-Rioseco,W160,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Argerich, Juan Antonio",¿Inocentes o culpables?,1884,Argentina,Lichtblau,W16,nh0038,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Sánchez Arce, Abraham",Misterios de un consultorio,1904,México,Torres-Rioseco,W159,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sánchez Arce, Abraham",El ladrón de la casa de cambio,1904,México,Torres-Rioseco,W158,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Sánchez Arce, Abraham",¡Grito de independencia!,1904,México,Torres-Rioseco,W157,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"San Juan, Manuel H.",El Señor Gobernador,1901,México,Torres-Rioseco,W156,nh0239,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"San-Germán, Arnulfo",Hortensia,1904,México,Torres-Rioseco,W155,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Salado Álvarez, Victoriano",Puebla,1903,México,Torres-Rioseco,W154,nh0015,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Salado Álvarez, Victoriano",Las ranas pidiendo rey,1903,México,Torres-Rioseco,W153,nh0165,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
"Salado Álvarez, Victoriano",Su alteza serenísima,1903,México,Torres-Rioseco,W152,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Tovar, Pantaleón",La hora de Dios,1865,México,Torres-Rioseco,W150,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Tovar, Pantaleón",Ironías de la vida,1851,México,Torres-Rioseco,W149,nh0246,fictional,narrative,prose,n.a.,yes,own structure,adult,realistic,
Un Michoacano,El bálsamo del dolor,1904,México,Torres-Rioseco,W147,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ulloa, Ambrosio",Una auto-novela tapatía,1908,México,Torres-Rioseco,W146,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Ulloa, Ambrosio",La chismografía de esta tierra,1907,México,Torres-Rioseco,W145,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Churruca, Bachiller",Políticos del día-tipos y escenas electorales,1886,Argentina,Lichtblau,W143,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Churruca, Bachiller",Los hombres de dos caras,1887,Argentina,Lichtblau,W142,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Chiappori, Atilio Manuel",La eterna angustia,1908,Argentina,Lichtblau,W141,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
Anónimo,El niño expósito,1887,Argentina,Lichtblau,W14,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Coronado, Martín",La bandera,1903,Argentina,Lichtblau,W137,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Clermont, Enrique de",El sacrificio,1908,Argentina,Lichtblau,W136,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
"Clermont, Enrique de",Joselín,1908,Argentina,Lichtblau,W135,-,fictional,narrative,prose,yes,n.a.,own structure,adult,realistic,
